input,prediction,label
다만 집권 중반기로 접어들면서 첨예한 현안 해결을 위해서는 폭넓은 소통과 스킨십이 필요하다는 의견이 여권 내에서도 나오기 시작했다, However as the second half of the administration the opinion that wide communication and skinship are needed to resolve the issue sharply began to come out in the ruling campus Choegik,However going into the midterm of his administration opinions that broad communication and skinship are needed in order to solve the acute pending issues are forming from the ruling party as well
금선 끝 부분에 스파크를 일으켜 섭씨 100도 이상의 온도에서 용융된다, It is sparked at the end of the gold line and melts at temperatures above 100,The tip of the gold wire sparks and melts at a temperature higher than 100 degrees Celsius
이는 소득불평등에서 지니 계수를 분해하는 경우와 변이 제곱 계수를 분해하는 경우의 값이 다소 차이가 나는 것과 같다, This is the same as the difference between decomposing the Gini coefficient and the decomposition of the variant square coefficient in income inequality,This is the same as the difference between decomposing the Gini coefficient and the square of variation coefficient in income inequality
모든 부모의 희망이 자녀겠지만 특히 4050 아빠들에게 늦둥이 같은 어린 자녀에 대한 애착은 더 크다, All parents hope will be children but especially for those in their 40s and 50s are greater attachment to young children such as late as young,Children are the hopes of every parent but fathers in their 40s and 50s are especially attached to their young children who are like children they had at an older age
강릉시 관계자는 10억원 이상의 비용이 소모될 것이라며 현실적으로 중앙 정부의 지원 없이는 강릉아이스아레나에서 빙상대회를 열기 힘들다고 밝혔다, An official from Gangneung City said It will cost more than 1 billion won In reality it is difficult to hold ice rinks at Gangneung Arena without the support of the,It will cost more than 1 billion won a Gangneung city official said adding In reality it is difficult to hold an ice competition at Gangneung Ice Arena without the support of the central government
오늘 소녀시대 멤버 태연의 생일파티에 가시는 분들 있나요, Is there anyone going to the birthday party of Girls Generation member Taeyeon today Is there,Is there anyone who goes to the birthday party of Tayeon a member of Girls Generation
문화체육관광부는 특정 시기에 몰리는 국내 여행 수요를 분산시키고 비수기 여행 수요를 늘리기 위해 여행주간을 6월과 11월로 옮긴다고 밝혔다, The Ministry of Culture Sports and Tourism said it will move the travel week to June and November to disperse domestic travel demand and increase the demand for offseason travel by Yuk,The Ministry of Culture Sports and Tourism said The travel week will be shifted to June and November to disperse domestic travel demand at certain times and increase the demand for offseason travel
북한에 대한 UN제재와 미국의 규제가 당장 풀리지는 않겠지만 남북 간의 교류협력에 물꼬가 트이게 되는 셈이다, UN sanctions on North Korea and US regulations will not be lifted immediately but exchanges and cooperation between the two Koreas will be open to the door for bin,UN sanctions on North Korea and US regulations will not be lifted immediately but they will open the door to exchanges and cooperation between the two Koreas
액추에이터는 모바일 전화의 사용자에 의해 느껴질 수 있는 햅틱 효과들을 출력할 수 있다, The actuator can output haptic effects that can be felt by users of mobile phones such as eag,The actuator can output haptic effects that can be felt by the user of the mobile phone
고분자나 금속 산화물 나노 섬유 등을 효과적으로 제조할 수 있다, It can effectively manufacture polymer metal oxide nanofibers etc and,It is possible to effectively manufacture a polymer or metal oxide nanofiber
원고의 피고 12 피고 18 피고 50 피고 54 피고 60 피고 70 피고 87 피고 99에 대한 상고를 기각한다, The plaintiffs appeal against defendant 12 defendant 18 defendant 50 defendant 54 60 defendant 70 defendant 87 and defendant 99 is dismissed The Choi Daeki,The Plaintiffs final appeals against the Defendant 12 the Defendant 18 the Defendant 50 the Defendant 54 the Defendant 60 the Defendant 70 the Defendant 87 and the Defendant 99 are dismissed
일시보육 확대를 통한 맞춤형 보육서비스 정책의 발전적 방향을 모색하기 위해 마련된 이번 간담회에는 남상덕 경기도 보육청소년담당관 홍원자 경기도육아종합지원센터장 장은미 경기도북부육아종합지원센터장 등 보육시설 관계자 20여명이 참석했다, The government will be able to find out how to get a new one is to be able to find out whether the government will be able to receive the report on the phone with the government will be able to find out whether the government will be able to receive the policy of the government will be able to find out,The meeting which was designed to explore the developmental direction of the customized child care service policy through the expansion of temporary childcare was attended by some 20 officials from childcare facilities including Nam Sangdeok director of the Gyeonggi Provincial Child Care Hong Wonja head of the Gyeonggi Privince Child Care Support Center and Jang Eunmi head of the Gyeonggi Northern Child Care Support Center
버퍼 용액은 상기 면역 진단의 각 단계가 원활하게 수행되도록 하는 역할을 수행할 수 있다, The buffer solution can serve to facilitate each step of the immune diagnosis to be carried out smoothly,The buffer solution may serve to perform each step of the immunodiagnosis smoothly
실온에 오래 방치하지 말고 즉시 마시거나 냉장고에 보관했다 마신다, Dont leave it at room temperature for a long time but drink it immediately or stored in a refrigerator for,Do not leave it at room temperature for a long time drink it immediately or store it in the refrigerator
중국 화장품산업에 종사하는 주요 기업의 전략유형을 파악하는데 그 목적이 있다, The purpose of this is to identify the strategic types of major companies in the Chinese cosmetics industry,The purpose is to identify the strategic types of major companies in the Chinese cosmetics industry
유이가 악성 댓글에 강경 대응하겠다는 입장을 밝혔다, Yui said that he would respond hardly to malicious,Yui announced that she would respond hard to malicious comments
우리는 태호에게서 아래와 같이 안내받았습니다, We were guided by Taeho as follows We,We were guided as below from Taeho
그들은 될 수 있는 한 자기 실력을 개선하고 높이는 데 초점을 맞춘다, They focus on improving and improving their skills as much as possible such as Ja,They focus as much as they can on selfimprovement
원고들과 피고 사이에 체결한 근로계약에서 정한 근로기간이 형식에 불과하다고 볼 수 없다, The working period set in the labor contract between the plaintiffs and the defendant cannot be regarded as merely,It cannot be said that the working period set in the labor contract between the Plaintiffs and the Defendant is merely a form
최종적으로 흔히 처방되는 53개의 약물이 주의해야 할 항목으로 기재되었다, Finally 53 commonly prescribed drugs were described as items to be cautious including eagle,Finally 53 commonly prescribed drugs were listed as items to be noted
홍콩에서 가장 유명한 대학교라는 홍콩 대학교에 방문한 적이 있습니다, I have visited Hong Kong University the most famous university in Hong,I have visited Hong Kong University the most famous university in Hongkong
대한민국이 오늘의 위기를 극복하고 좀 더 부강하고 안정된 나라를 후손들에게 물려줄 수 있기를 간절히 소망해본다, I sincerely hope that the Republic of Korea will overcome todays crisis and pass on a richer and stable country to its descendants Choonggikonggi gu,I sincerely hope that the Republic of Korea can overcome todays crisis and pass on a stronger and more stable country to future generations
설상가상으로 이날 도쿄돔엔 일본 군국주의의 상징 욱일기가 등장해 논란이 됐다, To make matters worse the Rising Sun Flag a symbol of Japanese militaryism emerged at Tokyo Do,To make matters worse the Rising Sun Flag a symbol of Japanese militarism appeared at the Tokyo Dome causing controversy
먼저 한국과 11월 68일 서울 고척스카이돔에서 C조 예선 서울라운드를 치르는 호주 캐나다 쿠바 대표팀 엔트리에 익숙한 선수가 포함돼 있다, First of all it includes a familiar player in the Australian Canadian Cuban national team which will play the Seoul round of Group C qualifying round for Group C at Goche,First of all there are included players familiar within the entry of the Australian Canadian and Cuban national teams who will play Group C qualifiers at Gocheok Sky Dome in Seoul from November 68
뉴욕증시의 주요 지수는 2일현지시간 애플이 미국 기업 역사상 처음으로 시가총액 1조 달러라는 신기원을 열면서 대체로 강세를 보였다, The main index of the New York Stock Exchange was generally strong when Apple opened a new source with a market capitalization of 1 trillion dollars for the,The main index of the New York Stock Exchange was mostly strong on the 2nd local time when Apple opened a new era of  1 trillion in market capitalization for the first time in US corporate history
이로 인해 사용자는 렌즈100를 통해 현실의 이미지를 볼 수 있다, As a result users can see the image of reality through the lens,For this reason the user may see a real image through the lens 100
최근 3개월 동안의 아동의 성향을 가감 없이 객관적으로 표시합니다, It objectively displays childrens tendencies over the past three months without adding or,It objectively indicates the tendency of a child in the last 3 months without any omission
두 세목 최고세율의 격차는 2006년에는 110였는데 2017년에 이르면 198로 늘어난다, The gap between the two tax items was 110 in 2006 and will increase to 198 by 2017 including the horsesho,The gap between the two highest tax rates in 2006 was 110 but by 2017 it will increase to 198
보험사업자는 그 재산을 운용함에 있어 안전성수익성유동성 및 공공성이 확보되도록 하여야 한다, Insurance business operators shall ensure safety profitability liquidity liquidity and public nature in operating the property such as eagles eup,The insurance business operator shall ensure safety profitability liquidity and public nature in the operation of the property
재판부는 채권의 형태로 추가 자금을 지원한 것은 주식을 채권으로 전환하는 행위와 다르게 다른 채권자들을 해하지 않았다, Unlike the act of converting stocks into bonds the court did not harm other creditors as opposed to convert stocks into bonds Choi,The courts additional funding in the form of bonds did not harm other creditors unlike converting stocks into bonds
일례로서 시스템 메모리 16 는 시스템 10 으로부터 제거되어 다른 디바이스로 이동될 수 있다, For example system memory 16 can be removed from system 10 and moved to another device including the eag,As an example system memory 16 may be removed from system 10 and moved to another device
아직 행사 진행 중입니다 행사 내용은 저쪽 벽에 보시면 행사내용이 붙어 있어요, The event is still ongoing and the contents of the event are attached to the wall the event,We are still having special offers the event details can be found posted on that wall
해당 간호사는 자가격리 기간 중 본인 휴대폰으로 목소리를 녹음했다, During the selfisolation period the nurse recorded their voices on his mobile phonemes,The nurse recorded her voice on her cell phone during the selfquarantine period
저는 덧니 때문에 교정 하고 싶어요, I want to correct it because of Deot,I want to do brace because of my protruding teeth
셋째는 그것이 사회의 특수한 계층만이 즐기고 이해하는 오페라가 아니라 대중과의 소통과 보편적인 수용이 가능한 음악을 추구하였다는 점이다, Third it was not an opera that only special classes in society enjoyed and understood but also for music that can be communicated and universally acceptable to the public and,Third it pursued music that allows communication with the public and universal acceptance unlike opera that only special classes of society can enjoy and understand
상기 방법은 상기 대기 전류를 모니터링하는 단계를 더 포함할 수 있다, The above method may further include monitoring the atmospheric currents,The method may further include a step of monitoring the standby current
플라톤 역시 국가에서 전쟁의 승리를 지향하는 듯 여겨진다, Plato is also believed to be aiming for victory in the country,Plato too seems to be aiming for victory in war in the Republic
KT샵에서 갤럭시 폴드 5G를 구매한 고객에게도 다양한 혜택이 제공된다, Various benefits will be provided to customers who purchased Galaxy Fold 5G at KT Shop,Various benefits are also provided to customers who purchase Galaxy Fold 5G at the KT Shop
결핵은 일반적으로 폐에 영향을 미치지 만 뇌 신장 또는 척추와 같은 신체의 다른 부분에도 영향을 미칠 수 있습니다, Tuberculosis generally affects the lungs but can affect other parts of the body such as brain kidneys or,Although TB commonly affects the lungs it can also affect other parts of the body such as the brain the kidneys or the spine
자체 조사에 따르면 식기세척기를 쓰지 않고 손으로 설거지를 하는 이유로 세척력 부족이 꼽혔다, According to the selfinvestigation lack of washing power was cited as the reason for washing with hands without using a dishwash,According to its own research lack of washing power was cited as the reason for washing dishes by hand instead of using a dishwasher
상기 화면정보의 캡쳐는 디스플레이부151에 출력되지 않은 영역까지 포함하여 캡쳐될 수 있다, The capture of the screen information may be captured including areas not printed on display unit 151 including eagles e,The screen information may be captured by including even an area which is not output to the display unit 151
배우 김서형이 입체적인 연기력으로 시청자들에게 깊이 각인됐다, Actress Kim Seohyung was deeply imprinted by viewers with,Actress Kim Seohyung was deeply imprinted on viewers mind with her impressive acting skills
미국 본사 이사회의 반대로 수용이 쉽지 않을 것이란 전망이 지배적이다, The prevailing view is that it will not be easy to accept due to,The prevailing view is that it will not be easy to accept due to opposition from the US headquarters board of directors
내 주위에 오래가는 커플들의 공통점은 남자들이 착한 것 같아, The commonality of couples around me seems to be good men are good men and,Commonness among longlasting couples around me involves good men
오비맥주 쿠쿠전자 타타대우상용차 한국암웨이 등 대기업 15곳이 중소기업과 동반성장 노력을 평가한 동반성장지수에서 최하 등급을 받았다, Fifteen large companies including Obi beer Cuku Electronics Tata Daewoo Commercial Car and Korea Amway received the lowest rating in the shared growth index which evaluated the efforts of shared,Fifteen large companies including Obi Brewery Co Kuku Electronics Co Tata Daewoo Commercial Vehicle Co and Korea Amway Co received the lowest rating in the shared growth index which evaluated their efforts for shared growth with smaller firms
전력 및 열 생산 부문에서 연간 배출되는 이산화탄소는 전체 온실가스 배출량의 42 정도로 온실가스 배출량이 가장 많은 부문이다, Carbon dioxide emitted annually in the electricity and heat production sectors is the sector with the highest greenhouse gas emissions such as kegki jeonki,Carbon dioxide emitted annually from the power and heat production sector is about 42 of the total greenhouse gas emissions which is the sector with the largest greenhouse gas emissions
해당 안분금액 중 다른 지역의 지방소비세와 관련된 금액 각각 지불해야 한다, Of the corresponding share amount the amount related to local consumption tax in other regions must be paid,Among the allotment amounts each amount related to local consumption tax in other regions must be paid
이동 주차 안내 화면610은 이동 주차된 제1 차량615의 위치 정보를 포함할 수 있다, The moving parking guidance screen 610 may include location information of the first vehicle 615 moved parking lot,The moving and parking guidance screen 610 may include information on the position of a first vehicle 615 that has been moved and parked
KB부동산의 월간주택 가격동향의 m2당 평균 매매가격을 이용하여 2016년 주택가격 3226만 원10m2을 결정한다, Using the average selling price per m2 of KB Real Estate Way Housing Price Trends the house price of 3226 million won10m2,By using the average selling price per m2 of the monthly house price trend of KB Real Estate the 2016 house price of 3226 million won10 m2 is determined
난 떡볶이 먹고 싶은데 떡볶이랑 핫도그랑 시켜서 같이 먹자, I want to eat tteokbokki and hot dog with hot dog and eat it together with the,I want to eat Tteokbokki so lets order Tteokbokki and hot dog together
이에 따른 보건교사의 업무량 증가로 인하여 많은 보건교사가 도시의 거대학급을 꺼리고 소규모학교로 내신을 내는 실정이다, As a result due to the increase in the workload of health teachers many health teachers are reluctant to be a universitylevel school student and go,As a result due to the increase in the workload of health teachers many health teachers are reluctant to go to a large university level in the city and are sending out to small schools
따라서 이 사건 선하증권의 발행이 채무불이행이나 불법행위에 해당한다고 주장하면서 피고 오리온해운과 피고 크리스탈쉬핑에 대하여 손해배상을 구하는 원고의 피고 크리스탈해운에 대한 본소청구와 피고 오리온해운에 대한 청구는 모두 이유 없다, The reason why the company is that the company is not only the reason for the defendants compensation for the defendant in the original bill of lading is the result of the defendants original bill of the bill of lading in this case is the case of the defendant and the defendant Okay of the defendant is the defendant,Thus while heshe asserts that the issuance by Seonha securities is under a default of obligation or illegal act the claim in the principal lawsuit against the Defendant Crystal Shipping and the claim against the Defendant Orion Shipping by Plaintiff who seeks compensation for the Defendant Orion Shipping and Crystal Shipping are all meritless
그녀는 알아차리고 뒤에서 장난을 칩니다, She is aware of her playfuls behind her gu,She notices and plays tricks behind
디스플레이부151가 활성화된 상태에서는 터치센서가 항상 활성화 상태로 동작될 수 있다, In the state where display unit 151 is activated the touch sensor can always be activated in an active,In an activated state of the display unit 151 the touch sensor may be always operated in an activated state
그렇긴 해 우선 가보고 너무 힘들면 하나 빌리자, Thats why lets go first and if its too hard lets borrow one,Thats true Lets get there first and rent one if its too difficult
유형자산이나 투자자산과 같은 자산의 양도금액은 각 사업연도소득금액에 포함된다, The transfer amount of assets such as tangible and investment assets are included in the income amount of each business year,The transfer amount of assets such as tangible or investment assets is included in the amount of income for each business year
즉 판례상 구 상법 제398조는 규제주체가 개인의 이익을 도모하여 회사 나 주주에게 손해를 입히는 것을 방지한다는 이해상충 상황을 규제하려는 것임을 확인하였다, In other words Article 398 of the old Commercial Act confirmed that the regulator is trying to regulate the conflict of interest that regulators prevent damage to the company or shareholders by promoting,It was confirmed that Article 398 of the Initiative Act is intended to regulate a conflict of interest situation that prevents the regulatory entity from injuring the company or shareholders by promoting personal interests
대학에서 수학을 전공한 그는 2009년 자신의 글이 게임으로 구현된다는 점에 매력을 느껴 업계에 발을 내디뎠다, Majoring in mathematics at university he was attracted to the industry in 2009 and took his footsteps in the industry in 2009 He was,Having majored in math in college he entered the industry in 2009 because he was attracted by the fact that his writing was implemented as a game
국가와 지방자치단체에 여러 가지 임무를 부과하고 있지만 대부분 권고적인 것일뿐이어서 강제성이 없다는 것이다, Although various duties are imposed on the state and local governments it is not compulsory because most of them are recommended it is,The state and local governments are imposed on various tasks but most of them are only recommended and there is no coercion done
이 규정에도 불구하고 내부자의 채권을 후순위화할 수 있는지에 대해서는 판례가 엇갈리고 있다, Notwithstanding the provisions of precedents on whether internal creditors bonds can be subordinated by euksi,Despite this regulation there are mixed precedents as to whether insiders debt can be subordinated
연구결과에 따르면 시간대별로는 오후 2시경에 피톤치드가 가장 높은 농도를 보였고 또한 고도가 300m 이하의 낮은 지역은 여름에 300m 이상에서는 봄과 가을에 피톤치드의 농도가 높아지는 경향을 보인 것으로 나타났다, According to the study Phytoncide showed the highest concentration around 2 pm and the areas with low altitude of 300m or higher in summer and above 300m in spring and autumn with Phytoncide in spring and autumn [SEP],The study found that the highest concentration of phytoncide was measured around 2 pm the concentration of phytoncide increased in the area which is below 300m during summer and above 300m during spring and autumn
박봉래가 송만갑 씨한테 배워가지고 소릴 잘 했어, Park Bongrae learned from Song Mangap and did well to Song Mangap,Park Bongrae learned from Song Mangap and sung so well
이에 따라 직관적으로 제1 코일Lr1이 동작하고 있음을 파악할 수 있게 된다, As a result it will be able to intuitively grasp that the first coil Lr1,Therefore it may be intuitively recognized that the first coil Lr1 is operated
최근에는 경영 참여 사모펀드 케이시지아이KCGI가 그룹 지주회사인 한진칼의 지분 1081를 취득하며 조 회장 일가와 일전이 예고돼 있기도 하다, Recently managementparticipating private equity fund KCGI has acquired 1081 of the group holding company and is expected to be a match with Chos family members Cho Daejam Jjakki Jja,Recently KCGI a private equity fund participating in management acquired a 1081 stake in Hanjin KAL the groups holding company and is also expected to battle the Cho family
다만 1차 입국자 중 무증상자로 임시생활시설에 있었던 교민 중 1명이 현재 확진환자로 확인 13번째 환자가 됐다, However one of the first arrivals one of the Korean residents who were in temporary living facilities confirmed as the 13th patient and became the 13th,However one of the Korean residents who were in temporary living facilities as an asymptomatic case among the first entrants was currently confirmed as a confirmed case and became the 13th case
따라서 많은 학생이 영어 수업에서 말을 하지 않거나 반응을 하지 않아, Therefore many students do not speak or respond to English classes Ip,Therefore many students do not say anything or do not show reactions in English class
체적탄성률은 모든 방향에서 받는 압축에 저항하는 성질을 설명한다, The volume elasticity rate explains the properties that resist compression received in all,Bulk modulus describes its resistance to compression from all sides
북한이 지난 2월 국제적십자연맹 등 국제기구에 긴급 식량원조를 요청했던 점을 감안하면 이번 방중에서 조선적십자회가 중국적십자회에 직접지원을 요청할 수 있다는 전망이 나온다, Considering that North Korea requested emergency food aid from international organizations such as the International Red Cross Federation in February some predict that the Chosun Red Cross could request direct support from the Chinese Red Cross Dog Jamyun,Given that North Korea requested emergency food aid from international organizations including the International Federation of Red Cross in February some predict that the North Korean Red Cross could directly request aid from the Chinese Red Cross during the visit to China
도서관 관장직을 살펴봐도 행정직 665 사서직 185 순으로 나타나 공공도서관의 전문인력 부족이 심각한 것으로 나타났다, If you look at the librarys director position 665 of administrative workers and 185 of librarians showed a serious shortage of professionals in public libraries such as,Even when looking at the position of librarys director 665 percent are administrative posts and 185 percent are librarians which shows the fact that there is a serious shortage of professionals in public libraries
사람과 사람 사람과 사물 사물과 사물이 연결돼 제품과 서비스의 생산 유통 소비 전 과정이 서로 연결되고 지능화된다, People and people people things and things are connected and intelligent the whole process of production distribution and consumption of products and services are connected and intell,Peopletopeople peopletoobjects and objectstothings are connected so that the entire process of production distribution and consumption of products and services is connected and intelligent
언제 저 점심 먹으러 데려가 주실 거죠, When will you take that lunch you will take it to eat that lunch,When are you going to take me for lunch
책도 하나고 선생님도 혼자고 얼마나 따뜻하게 다독여주며하는데 이 선생님들은 한 시간씩 딱 딱 과목이 틀리잖어, There is one book and how warm the teacher is alone and how warm the subject is just an hourly course is wrong for an hour such as a gunho,There is one book and only one teacher who warmly cares about students but these teachers have different subjects per an hour
개인정보 유출 사고 시 개인정보담당자의 형사처벌 대신 과징금을 부과해 기업 책임을 강화하는 개인정보보호법 개정안이 발의됐다, In the event of personal information leakage incidents a revision to the Personal Information Protection Act which strengthens corporate responsibility by imposing fines instead,A revision to the Personal Information Protection Act has been proposed to strengthen corporate responsibility by imposing fines instead of criminal penalties on personal information managers in the event of a personal information leakage accident
서울 용산구 후암갈월동자동 주민들은 GTX A노선이 노후밀집 지역을 관통해 안전에 우려된다며 노선 변경을 촉구하고 나섰다, Residents of Huam Galwoldongdong Yongsangu Seoul urged the change of the route saying that GTX A is concerned about safety as it penetrates the old den,Residents of Huam Galwol and Dongjak Yongsangu District Seoul urged the change of routes saying that the GTX A route is penetrating the aging districts and is concerned about safety
도 4는 본 발명의 실시예에 따른 제어 장치를 설명하는데 참조되는 블록도이다, FIG 4 is a block diagram referred to for explaining the control device according,FIG 4 is a block diagram referred to explain a control device according to an embodiment of the present invention
이때 상기 절연 튜브15는 원통형상의 세라믹 튜브로 이루어질 수 있다, At this time the insulation tube 15 may be made of a cylindrical ceramic tube with j,In this case the insulating tube 15 may be formed of a cylindrical ceramic tube
반대의 경우에도 IPTV는 초고속 인터넷과 순수결합 형태로 제공되는 것이 일반적이다, In the opposite case IPTV is generally provided in the form of pure combination with highspeed Internet,Conversely IPTV is generally provided in the form of a pure combination with highspeed Internet
그는 통진당 해산 직후인 2014년 12월 브리핑을 열어 위헌 결정이 난 정당의 이념을 전파하거나 옹호하기 위한 집회시위는 법으로 금지된다며 강경한 입장을 밝히기도 했다, He held a briefing in December 2014 shortly after the dissolution of the Tongjin Party and said that rallies and demonstrations to propose or defend the ideology of political parties that have been unconstitutional are,The law prohibits rallies and demonstrations to spread or defend the ideology of a party that has been declared unconstitutional he said at a briefing in December 2014 shortly after the dissolution of the Unified Progressive Party
이 같은 기량 향상은 확실한 피드백과 성찰이 있기에 가능했다, Such improvements were possible due to clear feedback and reflections and reflections the j,This improvement was made possible by solid feedback and reflection
강남서초교육지원청은 관내 초중고 학부모님을 대상으로 강남서초 교실혁명프로젝트 락2015개정 교육과정 학부모 연수를 다음과 같이 실시합니다, The Gangnam Seocho District Office of Education will conduct parent training for parents of elementary middle and high school in the jurisdiction as follows Chongeonhoegik Hoegut J,The Gangnam Seocho District Office of Education will conduct the Gangnam Seocho Classroom Revolution Project Rock 2015 Revised Curriculum Parent Training for elementary middle and high school parents in the jurisdiction as follows
롯데마트에서는 이달 125일 전자레인지 등으로 간단하게 요리할 수 있는 즉석밥 매출이 전년 동기 대비 209 증가했다, At Lotte Mart sales of instant rice which can be cooked simply with microwave ovens increased by 209 compared to the,At Lotte Mart sales of instant rice that can be easily cooked with microwave ovens rose 209 yearonyear
16일 충남 홍성에서 열린 제 14회 한국스페셜올림픽대회에 자원봉사자로 참가한 15명의 OCI 임직원 자녀들과 사회공헌실 오창우뒷열 우측 첫번째 상무가 결의를 다졌다, The children of 15 OCI executives and employees who participated as volunteers at the 14th Korea Special Olympics held in Hongseong Chungnam on the 16th and Oh Changwoo the first executive director of the social contribution office decided to make a resolution The,Children of 15 OCI executives and employees who participated as volunteers at the 14th Korea Special Olympics in Hongseong South Chungcheongnamdo and Oh Changwoo first on the right side of the back row director of the social contribution office made a resolution
니체는 이러한 근대 계몽의 인간관의 영향 아래에서 자유정신에 의한 학문과 예술론을 주목하고 그의 교육적 견해를 밝힌다, Under the influence of this modern enlightenment Nietzsche pays attention to academic and artistic theory based on free spirit and expresses his educational views,Nietzsche pays attention to scholarship and art theory by the spirit of freedom under the influence of the human view of modern enlightenment and reveals his educational views
한국은 역동적인 익스트림 스포츠와 정적인 스포츠의 동반 성장하고 있다, Korea is growing with dynamic extreme sports and static sports are growing together with the j,In Korea dynamic extreme sports and static sports are both developing together
우리도 이해할 수 없지만 다른 반보다 진도가 느리대, We dont understand but the progress is slower than other classes I gu,I cant understand either but he said we are behind than other classes
도에 따르면 올해 공모에는 58개 업체가 총 239점을 접수했으며 1차 온라인 서류심사와 2차 현물심사를 거쳐 최종적으로 38점이 선정됐다, According to the province 58 companies received a total of 239 points in this years contest and 38 points were finally selected after the first online document screening and second spot review Cho,According to the province 58 companies received 239 points in total at this years contest and 38 were selected through the 1st online document review and the 2nd spot review
이에 러시아주식형1071이 브라질주식형의 뒤를 이어 높은 성과를 기록했고 브라질주식형 펀드를 비롯한 러브러시아 브라질펀드들이 유형 상위에 포진했다, As a result Russian stock 1071 recorded high performance following Brazilian stock types and Loversia Brazilian funds including Brazilian equity funds were at the top of the type yolkki Jjam J,As a result Russian stocktype 1071 followed Brazilian stocktype funds and RussianBrazilian Russia Brazil funds were placed at the top of the list
수냉식 컨덴서110는 저온 라디에이터114와 전장품112의 사이에 배치된다, The watercooled condenser 110 is placed between the lowtemperature radiator 114 and electronic equipment 112,The watercooled condenser 110 is arranged between the low temperature radiator 114 and the electronic part 112
박 장관은 오는 5월 5일까지는 불필요한 모임과 약속 등을 자제하고 사람들이 밀집한 장소는 되도록 피하는 등 사회적 거리두기에 적극적으로 동참해달라고 당부했다, Minister Park asked Please actively participate in social distancing such as refraining from unnecessary meetings and promises and avoiding crowded places as much as possible Mengu jeonggi jeongjakjam,Minister Park urged him to actively participate in Social distancing by refraining from unnecessary meetings and appointments until May 5 and avoiding crowded places as much as possible
이영애가 출연을 확정 지어 많은 관심을 받고 있다, Lee Youngae has confirmed his appearance and is receiving much attention as,Lee Youngae is receiving a lot of attention as she has confirmed her appearance
유씨 등이 출연료 채권을 요구할 권리가 없다는 것이다, Yoo and others do not have the right to demand bonds for contribution,They say that Yoo and others have no right to demand performancebased bonds
앞으로 닷새간 중심기압이 990hPa 밑으로 떨어지지 않을 것으로 예상된다, The central pressure is not expected to fall below 990hPa over the next five days including,It is expected that the central air pressure will not drop below 990 hPa for next five days
경기가 나빠질 것을 반영해 통화 가치도 약세를 보이는 것이다, Reflecting the worsening economy the currency value is also weakened by,The value of the currency is also weakening reflecting the deteriorating economy
마지막으로 이 연구에서 본 연구자가 제안한 실천공동체로서 마을교육공동체의 중요성을 다시 한번 강조하고자 한다, Lastly I would like to emphasize the importance of the village education community as the community of practice suggested by this,Lastly I would like to emphasize again the significance of the local educational community using a community of practice presented in this study
도널드 트럼프 미국 대통령이 새 연방대법관 후보로 보수 성향의 브렛 캐버너53 워싱턴DC 연방항소법원 판사를 지명했다, US President Donald Trump has nominated Brett Cabernner 53 Washington DC Federal Court as candidates for the new Supreme Court justice Choonggik Meongji,US President Donald Trump has nominated conservative judge Brett Kavanaugh 53 of the Washington DC federal appellate court as a candidate for the new associate justice
따라서 이 연구에서는 유한 메모리 필터가 선택되었다, Therefore in this study finite memory filters were,Thus this study chose a finite memory filter
하지만 산과 바다가 있고 내륙에 비해 기온도 비교적 낮은 강원도 동해안 자락은 우리나라 대표 여름 휴가지로 인기다, However the eastern coast of Gangwondo where mountains and seas are relatively low compared to inland are popular as Koreas representative summer vacation spots such as,However the East Sea coast in Gangwondo Province which has mountains and sea and lower temperatures compared to the inland is very popular for summer vacation destination representing Korea
한편 mPDS 점수도 1점부터 7점 미만까지 폭넓게 분포하였으며 특히 1점에서 4점 사에서 빈도수가 더 높았다, Meanwhile mPDS scores were also widely distributed from 1 to 7 points and the frequency was higher in 1 to 4 points yukgi eupun,On the other hand mPDS scores were also widely distributed from 1 point to less than 7 points especially the frequency is higher from 1 point to 4 points
실험을 위해 100100 mm 크기로 잘라서 기판 홀드에 부착하여 챔버 내로 이송 시켰다, For the experiment it was cut into 100 to 100 mm and attached to the board hold and transferred into the chamber with the welding,For the experiment it was cut into a size of 100100 mm attached to a substrate hold and transferred into the chamber
유창성은 글을 소리 내어 읽는 음독유창성과 글을 소리 내지 않고 눈으로 읽는 묵독유창성으로 구분될 수 있다, Fluency can be divided into the fluency of reading writing in sound and silent reading fluency in reading writing with eyes without sounding and singing yong,Fluency can be divided into vocal fluency which is read aloud and silent fluency which is read with the eyes without making a sound
그럼에도 불구하고 원심은 이와 달리 그 판시한 사정만으로 이 사건 처분이 재량권을 일탈남용한 것으로서 위법하다고 판단하였다, Nevertheless the original court judged that the disposition in this case was illegal as deviating or abusing discretionary power only by the circumstances of the judgment the,Nevertheless the court below determined that the disposition in this case was illegal as a deviation or abuse of the discretionary authority solely on the basis of the circumstances as indicated in its holding contrary to this
오늘 본문에선 다윗이 성전 건축을 준비하는 과정이 나옵니다, Todays text David prepares for the construction of the temple will be prepared,In todays passage we see how David prepares to build the holy temple
이 사진을 내 가장 소중한 사람에게 보냅니다, I send this picture to my most precious person I am,I send this photo to my most precious person
